name,review,rating
Graco imonitor Vibe 2 Parent,"I\'m glad Amazon allows you to revise your review. I HATE THIS BABY MONITOR! I WANT TO SMASH IT!!! DO NOT BUY THIS! I am sitting in my living room right now, everyone is sleeping, nothing happening in my house at all and the monitor starts beeping because it has lost it\'s connection with the base. No reason for this yet it happens ALL THE TIME! Graco, this product is awful!!!!",1
Graco imonitor Vibe 2 Parent,"I got this monitor 2 years ago and it worked for a year and half. it worked great!! but by my second child, the batteries are shot, i can\'t take it more than 20 feet outside, it beeps all the time as if it were out of range, the static is awful from time to time, it loses connection each time i use my phone, and it pretty much just drives me nuts. BUT, on the upside, it is VERY VERY durable! one day it was driving me particularly insane by just beeping away regardless of where i put it downstairs. So in an admittedly immature fit of rage, i chucked it as hard as i could down the basement stairs and onto the concrete floor. now i may not be a softball pitcher, but i have a good arm on me! it flew into pieces. come to find later as i went down to do laundry, it had ""broken"" without actually breaking! it had just popped apart!! and lo and behold, i put it back together and it works JUST as crappily as it did before!!! but certainly no worse and not a doggone crack on it!!",2
Graco imonitor Vibe 2 Parent,"We\'ve had this monitor for 19 months now, and it has worked perfectly every day.  I think the people who gave it a poor review are not using the monitor correctly.  Obviously, if there were as many problems with the monitor as some of the reviews say, then this product would not be on the market.  The problem is the user, not the product.  There are very specific instructions for setting the channel when you first use the unit, and if you don\'t set it right and follow the instructions in the right order, you will never get a clear connection and the monitor will never function properly.Our house is two story, and fairly large, with a wireless network and multiple computers - we have never had problems with static, or with losing connection.  The rare occasion that it has suddenly lost connection, just turn the unit off and then on again and it will receive the signal again.  The charge has never died (it isn\'t meant to be off the base for hours at a time).  We just leave it on the base or plugged in to charge all the time; it sits on the nightstand upstairs and kitchen counter downstairs.  I have taken it outside with me several times, clipped to my pocket, while I rake leaves, or do other yard work.  It has never lost signal.The monitor is very sensitive too, so at night, I turn it to the lowest setting because I only need to hear if my son is totally awake, and not every little movement and sigh.  During naps, I turn it up louder so I can hear him over the regular house noise.  I don\'t use the vibe feature, I don\'t find it necessary.Overall, this monitor has been great for us, and we are ordering a second one for the new baby that is due any day now.  I gave it 4 stars because I do think it is a bit overpriced for a simple baby monitor.",4
Graco imonitor Vibe 2 Parent,"This is the first review I\'ve ever written...the product is so bad that I was compelled to write.  The parent monitoring unit keeps losing it\'s signal, and it beeps a loud noise when this happens.  I read the manual, which explains that this can happen occasionally, but it happens so much -- and only one room away -- that the monitor is useless to us.  I\'m currently searching online for a replacement.  I can\'t speak to interference issues, because this monitor NEVER worked for us.  I got maybe an hour out of it once before it started to go haywire on us.",1
Graco imonitor Vibe 2 Parent,"We have tried monitor after monitor for our boys: every audio-only type of monitor you can think of, two different video monitors, and also two very expensive wireless web cameras.  None was reliable, and nearly all of them made terrible static noise such that they kept my husband and me up at night.  I did research, and this monitor came highly recommended by Consumer Reports, which is a source that has never failed me.  And sure enough, this monitor is great!  We have a complex home wireless computer network, wireless web cams, cordless phones, cell phones... and this monitor is so clear and static-free that sometimes I worry that it\'s turned off!  (It isn\'t.)  Not only is it really clear, but it picks up every peep my 17-month-old makes.  If we don\'t have any other noises around us, we can even hear him breathing sometimes, and the room component is a good 5 feet from his crib.  Very, very happy with this monitor!",5
Graco imonitor Vibe 2 Parent,"I am really shocked to see so many negative review of these.  We have been using them for nearly two years and think they are really great.  I suspect the difference is that we rarely take them out of the charging cradle, so battery life is not as much of an issue.  That said, we have never had an issue with the battery running out when we spend time in the backyard or whatnot.The mic is very sensitive and picks up every sound in the room - which is great.  The vibrate feature can be set to vibrate at variable levels.We have found the range in our single family home to be perfectly adequate to cover our entire half acre property.Rarely there is some clicking, but only when at the edge of the range.  There is even an out of range tone and light.I deducted one star because joining new units to the system is a major PITA.  We have three monitors spread throughout the house.",4
Graco imonitor Vibe 2 Parent,"I have to add to the poor rating of this product.  I bought mine at Target, but it\'s so awful I want to shout it from the mountain tops.It worked as a wireless monitor for about 1 month.  Our property is 60 feet by 50 feet.  I was in the back yard, 20 feet away from babys room and it wouldn\'t work.  I had dreams of gardening with the baby monitor clipped to my belt... NOPE!It works most of the time plugged in and only in the room directly below baby\'s room.  Only most of the time (80%), sometimes we are just baby monitor-less.  Can\'t figure out if it\'s rainy days or sunny days or days that end in Y.Terrible, terrible product.",1
Graco imonitor Vibe 2 Parent,"This monitor has driven me insane since my daughter\'s birth 8 months ago, and I am finally caving and buying a new one.  My main issues have been battery life (the rechargable batteries in the ""portable"" handsets last ten minutes MAX so must always stay in their chargers), and the cord on the back of the nursery unit constatly comes loose, which results in, at best, irritating static or sometimes, the loss of signal between the receivers and the nursery unit.",1
Graco imonitor Vibe 2 Parent,"I don\'t usually review things, but I felt like I needed to review this one because after I got it for a shower gift I was really worried about all the negative reviews that I have seen about this monitor.  It has been great for us!  Good battery life, no blinking red lights, good sound, small enough to fit in your pocket, never looses reception.  My son is 5 months old and we have used it every day of his life and never had one problem (knock on wood, knock on wood). We like that the base can be put anywhere and runs off of batteries if you need it too.  (Really convenient when we lay him in the pack and play in the living room and we want to go outside for yard work).  The vibration is a good option if you\'re doing something that you would not be able to hear the monitor, like mowing the lawn or something. We don\'t use it for anything else.  We usually keep the monitors on their bases, because if you turn them up, you can hear them from a couple rooms away.  There is really no need to wear these things unless you\'re outside or you live in a really big house.  So, maybe that\'s why we haven\'t run into any battery issues.UPDATE: He\'s 13 months old...and it\'s still going strong! :-)",5
Graco imonitor Vibe 2 Parent,I tried several monitors before finding this one and none were as clear. This one works perfectly even in our 3 story home. We also have wireless internet which does not seem to affect it at all. The battery life is long and the connection is clear. These are great!,5
Graco imonitor Vibe 2 Parent,"I\'ve had this monitor for several months now. At first I wasn\'t too sure how well it would work, but now I\'m very happy with it.  It\'s easy to keep the receiver in the cradle while it\'s charging, and then pick it up to take with me to another part of our home.  The vibrator is handy if you don\'t want to make noise or if you\'re listening to your mp3.  You do have to turn off the receiver if you turn off the main unit because the receiver will beep until it \'finds\' the signal.  I gave it 4 stars because sometimes there is static, though that may be because we live in an apartment.",4
Graco imonitor Vibe 2 Parent,"We started using this monitor with our first child. It worked well for about the first year, but know drives us crazy (our son is now 16 mos old). It hardly holds a battery charge, at the most up to an hour. It is constantly losing signal for no apparent reason, no matter which channel we use. Also, it will be working fine for a bit and then turn to static for a period of time or until we get fed up and turn it off. We are due with our second baby in May and are going to have to purchase another monitor system. It is so sad and frustrating that this product is so unreliable.",2
Graco imonitor Vibe 2 Parent,"Graco imonitor Vibe. This monitor is highly unreliable. It loses frequencey often and the battery life is poor. It beeps constantly and either from loss of frequency or the battery dieing. The bellt clip is of very poor quality, you cannot bend over or move quickly and the monitor will fall off. I can\'t say anything beneficial about this monitor, it is horrible!",1
Graco Humidifier Replacement Filter for 4.0 Gallon,"I bought this as a replacement filter, and it works exactly as I expected it to.  that\'s all I have to say.",5
Graco Humidifier Replacement Filter for 4.0 Gallon,These filters are hard to find locally but my order here was filled and delivered to my home in about 7 days. Excellent turnaround and product.,5
Graco Humidifier Replacement Filter for 4.0 Gallon,"I buy these filters all the time. My son needs the humidifier, and we have had good success with it. The filters start to get expensive month to month, because their lifespan is short, and dragging that span any longer could become a health risk. With that said, I bought the product, and like it so I do need the filters. Someone should make a washable/reusable filter for this unit. Aside from that, Amazon should offer a quantity discount, that would help those who really need the filters on a regular basis, to lower some expenses. 3 out of 5 stars because they work. If they were $2-$3 a piece which is what they should be, they\'d be a 5.",3
Graco Humidifier Replacement Filter for 4.0 Gallon,"This Graco humidifier is really great!  It has a nice feature where it shuts off the fan when the desired humidity level is reached, then comes back on when it senses it went down.  It also has a quiet fan speed too.It made a ""white noise"" that was great for sleeping baby!There was an issue of Graco running out of filters back in March.  This humidifier is a new product for them and the filters were not to be found anywhere. Happily this should be straightened out by June 2009 or before.  I finally found them on Amazon and ordered two.  If I wanted the filters I had to pay the exhorbitant price of nearly $20 for shipping!  I complained to Graco and luckily they were happy to refund my shipping costs if I filled out the necessary paper and sent in the UPC and receipt.  Graco was wonderful to deal with!",5
Graco Humidifier Replacement Filter for 4.0 Gallon,"I\'ve been running two of these humidifiers for five years, this filter simply doesn\'t work for more than a couple of days. The Honeywell true blue filter works for a few weeks. The graco filters are a total waste of money.",1
Graco Humidifier Replacement Filter for 4.0 Gallon,It fits perfect and came right to my door.  I had getting the filter on my to do list forever and now my humidifier has been on for weeks.,5
Graco Humidifier Replacement Filter for 4.0 Gallon,This is a perfect replacement for the filter in our Graco humidfier.  It does the job as it should and we will buy another when the time comes.,5
Graco Humidifier Replacement Filter for 4.0 Gallon,FILTER WORKS GREAT IN MY HUMIFIFIER. AFTER READING SOME REVIEWS I WAS A LITTLE SKEPTICAL ON ORDING ONE. GLAD I DID....NO PROBLEMS WHATSOEVER. HAS HELD UP GREAT.,5
Graco Humidifier Replacement Filter for 4.0 Gallon,"What can I say -- it fits & it works. However, it comes packed flat, so it takes some doing to reshape it to fit into the humidifier. Presumably, this is to save space, but it came in a box w/ a relatively large volume of packing material. If it were shipped round, the box would have been the same size, but w/ less packing material.",5
"Graco High Back TurboBooster Car Seat, Taila","The first time my 3 year old daughter rode in this seat, her first booster experience, she pulled her arm out from under the shoulder belt and was crawling out of the seat as we went down the road. The belt was locked and snug across her, but it was her first time without a five point harness, and she was thrilled to be able to get out of this one!!!! Needless to say we threatened (nicely) to put her back in her ""baby"" seat if she didn\'t wear her seatbelt correctly, and she\'s pretty much been doing fine ever since. That first taste of freedom, though...No problems with the shipping, quality, or anything else, and the seat itself is adorable. Just watch those squirmy kids the first few times they\'re in it.",4
"Graco High Back TurboBooster Car Seat, Taila","My 3 1/2 year old daughter wanted a ""pink, big girl car seat"" for Christmas and after much searching I found this precious pattern.  We had it sitting by the Christmas tree on Christmas morning and she was the happiest little girl around!  It is PERFECT for her!",5
"Graco High Back TurboBooster Car Seat, Taila",I am pleased with this car seat except for 1 issue...The arm rests do not go high enough for older children. They have two settings and even on the highest setting the seat belt is hard to get under the armrest and over my daughters legs. Other than that it is easy to take the back rest off and adjustable for head height.,4
"Graco High Back TurboBooster Car Seat, Taila",This seat is exactly what my daughter wanted.  It has a removable back so you can use it whichever way you choose.  The fabric seems to be holding up nicely; though it has not had a washing yet.  All in all it is great!,5
"Graco High Back TurboBooster Car Seat, Taila","My daughter or my son-in-law consistently forgot to leave the booster seat they use in their cars.  So, I purchased this and it works.  It installed easily into a 2004 Camry in the center postion of the back seat which has a shoulder strap.  It needs a shoulder strap. The cover is not as luxurious as the more expensive car seats but because I will be using it only occasionally, I think it will last years for us. I can now drive my granddaughter to the park so I am happy with it.",4
"Graco High Back TurboBooster Car Seat, Taila","The carseat is very cute and my daughter loves it, but it does not seem safe.  It doesn\'t fit securly to the chair nor does the seatbeat seem to secure her over the carseat.  It needs to be able to lock the belt.",3
"Graco High Back TurboBooster Car Seat, Taila","We love the pattern.  The seat is comfortable & my daughter enjoys riding in it.  Easy to transfer from car to car.  Lightweight.  Cup holders work the best of any car seat we\'ve had so far.  Does not recline much, so her head droops when she sleeps (hope to fix this with a pillow.)",5
Graco imonitor Video 2.0 Version,"This device was a significant disappointment. It seems to spend too much time ""searching"" for a signal and its time delay and poor visuals make this an impractical option. Additionally, the signal strength is so weak it cuts out more than a few yards from the base. It is our second Graco monitor unit (we traded in the first because we thought it was defective). Customer service was very courteous and efficient however.",1
Graco imonitor Video 2.0 Version,We bought this baby monitor and it is a huge disappointment.  The video image is very fuzzy and constantly disappears while the unit appears to search for the image again.  When that happens (every few seconds) you lose both the video and the sound so you have no monior at all.  Also the sound is very VERY quiet so even at the highest volume setting IF the unit is working you will never wake up unless you have the parent part strapped to your ear. Don\'t waste your money on this one!,1
Graco imonitor Video 2.0 Version,"We bought this monitor because it was digital and wouldn\'t interfere with other monitors in our neighborhood.  We\'ve had it for 2.5 yrs and have had to reset it maybe once a month.  The picture quality isn\'t the best either.  We used it for our toddler, who doesn\'t need much monitoring, and it was good enough for us but I wouldn\'t recommend this for a newborn.  After 2.5yrs, we couldn\'t keep the handheld monitor charged because the connection is loose.  It\'s pretty much useless to us now.  This was our 4th monitor so it wasn\'t the worse but certainly wasn\'t the best...especially with the expensive price tag.",1
"Graco Travel Lite Crib with Bassinet, Betsey","I purchased this as a gift for my cousin and she loves it!  The colors and design is even prettier in person.  At the moment, she uses the bassinet since the baby is only two weeks old.  She loves that there\'s a changing table attached to it.  It was easy to assemble and it definitely worth the price.",5
"Graco Travel Lite Crib with Bassinet, Betsey","I got this for my daughter who is having her fifth child, so she knows what she likes.  She thought this was great.  Not only for a basinet by the bed for the first months, but also as a travel bed for camping.  Their family loves to camp and this new little one will fit right in -- in her own take-a-long bed.",5
Giraffe Towel Doll,"The giraffe was great and my son loved it, except that it bled when I washed it in cold water.  Now the face and the inside fabric are pink.  It says it is washable...  For the price paid, I didn\'t expect it to bleed.",3
Baby Shower Cor-sockage Corsage Gift (Blue),"I purchased this for my daughter to wear at her baby shower. It was beautiful! Everyone raved about it. It did not come with a safety pin and we spent a few minutes trying to find one so we could pin it on her, but overall was very pleased with it!",4
Rich Frog Squeak Easy Elephant,"This is such a cute toy, but it doesn\'t really do much other than serve as a possible \'lovey\'. The squeak is there, but it isn\'t a very big squeak though it is cute when your little one manages to squeak it hard enough that it surprises them. This is the kind of toy that if your kid really takes to it, you will love it. It is easy to transport and wash and fits easily in a baby\'s hand. But, if they could care less, it just becomes another cute toy that serves no purpose. I would recommend trying to find this in person to see if it is a toy your baby responds to; there are several cute characters to choose from. My girlfriend\'s daughter LOVED her frog and carried it almost everywhere. Our son played with it for about 5 minutes of his life.",3
Rich Frog Squeak Easy Elephant,"This was the first toy that my daughter could make squeak on her own and she loved it! It\'s durable, pleasing, and fun. I recommend this so very, very highly.",5
"Mary Meyer Christening Plush Rattle, Lamb","very nice, enjoyed as a gift.  That\'s all I have to say, that\'s all I have to say., that\'s all.",4
"Mary Meyer Christening Plush Rattle, Lamb","Adorable! Smaller than I expected, but still a cute gift. Shipped quick.",5
"Mary Meyer Christening Plush Rattle, Lamb","it\'s a fairly small plush rattle, i didnt realize it was so small, approx 4 inches -- but perfect for a crib.  love it.  giving to my infant Godson with the silver tube to hold his certificate",5
"Mary Meyer Christening Plush Rattle, Lamb",I got this for my nephew. It\'s adorable and I have no complaints about the purchase.  Inexpensive and of good quality.,5
"Mary Meyer Christening Plush Rattle, Lamb",This Lamb/Rattle remembrance is very soft and plush and a great add-on gift for that special someone in your life who is being Christened.,5
"Mary Meyer Christening Plush Rattle, Lamb","This is very cute, my 3 month old grandaughter just loved it. This item is soft and easy to make it rattle.",5
"Mary Meyer Christening Plush Rattle, Lamb",The accompanied a Baptism book for grand baby.  I would get more of this particular lamb if I have another new baby occasion.,5
"Mary Meyer Christening Plush Rattle, Lamb",My son loves his little lamb rattle. It is so soft an cute. He plays with it while I am changing him and seems content.,5
"Mary Meyer Christening Plush Rattle, Lamb","This is just so cute in person, just what I was looking for a gift for a baptism present. Thanks-",5
"Mary Meyer Christening Plush Rattle, Lamb",I purchased and had this shipped to my Mother the day last July when I learned of her massive stroke; she has not let it out of her sight since the day she got it and it is a great source of comfort to her.,5
"Mary Meyer Christening Plush Rattle, Lamb",This worked well for my nephews baptism. My nephew and I liked that it made noise. I wish it was a little bit bigger.,4
"Mary Meyer Christening Plush Rattle, Lamb","Soft, very small. Perfect little gift for a baby dedication. It is has a soft rattle. The baby really enjoyed it and the parents loved it.",5
"Mary Meyer Christening Plush Rattle, Lamb",These were sturdy and with a quiet rattle. I liked the fact that it was small and easy for the baby to hold on to. Very affordable.,5
"Mary Meyer Christening Plush Rattle, Lamb",This is exactly what I needed for our grandson\'s blessing.  It is soft and will keep him entertained during the blessing it is also a great keep sake.,5
"Mary Meyer Christening Plush Rattle, Lamb",I didn\'t expect this adorable lamb to be so tiny. Yes the measurements are always listed on all items but I didn\'t read them with this item. I went with the photo which appears to be alot bigger. It still is very cute and rattles. It\'s perfect for a small baby and will be given to my friends daughter at her christening.,4
"Mary Meyer Christening Plush Rattle, Lamb","I was searching for a special christening gift for our godchild...something out of the ordinary which she could enjoy.  This little plush rattle is adorable!  The embroidered cross on its heart is a great reminder of our godchild\'s new life in Christ, and of course the lamb is a symbol of innocence, purity, the ""Lamb of God"" in whom she is baptized!  It\'s a little smaller than I expected, but then again, it\'s a perfect size for a little one to grasp.  Nice, inexpensive, token-type gift...I\'m also very pleased with my purchase experience from Amazon.",4
"Mary Meyer Christening Plush Rattle, Lamb",Very cute little plush toy/rattle. I purchased this for a gift and have no regrets. I would recommend this item.,5
"Mary Meyer Christening Plush Rattle, Lamb",I liked this baby rattle for my nephew because it is safe.  No button eyes or other attachments that a baby could remove and swallow.  Very soft and baby friendly.,5
Mary Meyer Christening Lamb Blanket - 14 Inches,"The lamb was exactly as pictured and arrived on time; it looks to be good quality.  I paid extra for the gift wrap, a cheap-looking dark blue cardboard box with a broad gold ribbon and thin, super sticky note card that tore off the surface of the box when I removed it to check out the gift inside.  I ordered 3 gift-wrapped items the same week; in each case the effect was cheap and inappropriate and each item had to be rewrapped (the printer i ordered as a gift was  loosely set in a sloppy big blue paper/fabric bag that no one could find a suitable use for).  If I could, I would keep the items, but return the gift wrap for refund!",4
Mary Meyer Christening Lamb Blanket - 14 Inches,"My daughter got this as a Baptism gift and has called it lamby since then.  This is ""lamby"" number 2 because we seemed to have lost her first one.  Its very cute and a great gift.",5
Mary Meyer Christening Lamb Blanket - 14 Inches,IT WAS  ALL I HOPED IT WOULD BE AND I CAN\'T WAIT TO GIVE IT TO MY GREAT-GRANDDAUGHTER  FOR CHRISTMAS.  THANK YOU,5
Mary Meyer Christening Lamb Blanket - 14 Inches,This blanket was bought for a baptism present.  It is very nice and soft.  It seems just the right size.  I would buy another for any other baptisms that I needed a gift for.,5
Mary Meyer Christening Lamb Blanket - 14 Inches,This Christening blanket lamb is really cute and huggable.I bought it for his baptism.My grandson will love it!,5
Mary Meyer Christening Lamb Blanket - 14 Inches,"I am very happy with this purchase, it was cute and made a very nice addition to a gift basket.",4
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy",I absolutely love this travel chair.  I always use it in the shopping cart whenever I go shopping.  My daughter is 6 months old and starting to outgrow her carseat so we bought her a convertible carseat.  The major drawback with this is that I can no longer put the carseat on the cart when I shop and she\'s not quite old enough to sit in the cart without falling over.  This travel seat makes it possible to shop easy again.  My daughter feels like a big girl sitting up and being able to look around and has so much more fun than when she is in her car seat.  This is a great idea.  I love it.,5
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","This is very useful to carry around. however, if you have an overactive and experimenting child who figures out how to take away the shoulder straps and hang half his/her body out of the chair, you need to be cautious when using it. And it\'s defly. not meant for leaving the child alone  in it.",4
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","Got this to make our vacation with a 7 month old a little easier. The bottom is supposedly slide resistant, but this isn\'t the case. My baby\'s butt would slide forward on the chair, so his neck and head ended up squished against the back of the chair. Both straps were super tight too.  Needless to say, it didn\'t get much use.",2
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","We needed a baby seat that we can travel with, this is very good. This product works quite well to secure our seven month old baby in a regular baby seat in the restaurant. One small complaint is that there are four straps to hold the baby in place, the two shoulder straps could design a bit better because it can fall off the baby\'s shoulder easily. But one can easily fix this by stitching or safety pinned the two straps together (in the back), so the two strips don\'t separate until it is near the neck in the back, this way, the shoulder straps will stay in place and baby secures in the sit.  It packs up easy and it is quite small and weight very little.",5
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy",I use this to strap my daughter to me on the plane as a lap child. You can use it for take off or landing.,5
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy",I ordered this when traveling with my 6 month old baby hoping to use it as a highchair option.  It works well if your baby likes to sit up on their own.  Mine didn\'t at that time and she kept listing to the side so I had to have someone help hold her up while being fed.Pros: inexpensive and reasonably easy to use.  Folds up nicely for travel.Cons: slip proof bottom OK but not great so definately don\'t walk away! As mentioned above even if your baby can sit up but doesn\'t want to they can list to the side as side clasps do not hold them upright.Would rec. and plan to use as she gets bigger.,4
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","I bought this because of all the great reviews and how good it looks. I do not know why it works for so many other babies but mine! Granted that the product is easy to pack, store & clean. It did not take much work to set up neither. It would be a really cool product if it worked for us. My 7 months old baby kept sliding off the chair no matter how tight I used the straps. Also, the back straps did not stay put in one position but kept sliding down making my poor baby slumping badly & slide forward even more! Shoulder straps did not stay on neither (my baby is 7 months old & weights 17lbs).I like how small it is to travel with, so I\'m thinking of adding a layer of non slid drawer liner onto the bottom (which supposed to be non slid aready) hoping it would help.",2
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","Can\'t tell you how many people ask me about this chair. It is the coolest thing! Has saved me I don\'t know how many times. The best baby buy yet!!! I never have to worry about what to do with him!!!Keeps my son in the grocery cart. That\'s nice. When we go to a restuarant, no need to use icky high chair with broken straps (my son is very thin, he would fall right out). Strap him into the chair and he eats like a pro. Fussy on the plane? Strap him in and let him sleep on your lap.Folds into nothing, I keep it in the diaper bag. People are amazed by the chair and how small it folds down. Others with thin babies complained of it falling off their shoulders. No offense - NOTHING stays on my son\'s shoulders. We have a little clip we use to clip together the shoulder straps, like what most car seats have, and it works great. You can get them anywhere.",5
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","I love this harness.  We have an old fashioned wooden high chair and needed a safety harness so baby wouldn\'t slip.  I looked everywhere online and this is the best harness I found.  It is perfect and stays put and keeps my baby safe.  The shoulder straps aren\'t perfect and can move around, but the waist belt gets the job done.  Baby fits snuggly and safely in and isn\'t going anywhere.  I imagine this is good for traveling to restaurants, etc as well.  Maybe in a store grocery cart as well.",4
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","This seat should work, provided that your baby is not a squirmer and is wider at the shoulders or chubbier. The chair used should be heavy. Also if the chair back is narrower on the bottom than the top (and your kid wriggles), it causes the top seat strap to fall lower, leaving your kid in an awkward schlump. Our vigorous wiggler nearly toppled the chair, travel seat and all, weighing only 15lbs. Because our babe was too narrow, the shoulder straps kept sliding off. I did like that the seat was designed to fold up into itself with the attached carry case, so no losing small parts. I returned this item.See my review of the BambinOz Porta Chair which I thought worked better.",3
"Snazzy Baby My Baby\'s Own Deluxe Travel Chair, Navy","The Snazzy Baby is great when you are in a jam for a high chair.  I first started using it when E was 6 1/2 months old and it wasn\'t too great, but as she has gotten that little bit bigger 7 1/2 months it is working even better.  We used it just today in a cafe and she sat really well in her chair and I felt confident that she wasn\'t going anywhere.  I had thought I might use this at home instead of a bulky high chair, but definitely need a proper high chair.  It folds very neatly into its own pouch, cleans easily and weighs nothing.",4
Mom\'s Deluxe 3 in 1 Plus Combo Carrier - Black,The `free` leg warmers never came with the package.The buckles were supposed to be colored but came in black only.The instructions manual is not very clear.,2
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,They are great and fit my 15 month old nephew perfectly he is gunna be so cute at my wedding,4
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,"This things look great, but they are very difficult to adjust.  I would give these five stars if not for the difficulty in adjusting these every time my kid grows an inch or two.",3
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,My 3 month old son was being a garden gnome for Halloween and these worked out perfectly! We ordered these a few days before Halloween and got them right on time!,5
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,use it for my three month old - adorable! i like how it expands so it can grow with him,4
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,"Okay.  Not super strong, but adequate for occasional use.  Best for church or party use, not sturdy enough for play purposes.",3
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,"These work great, holds the little guys pants up with style. Don\'t have to worry that he will trip on his clothing or run around with cold legs.",5
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,"Was not navy blue at all, and I order 2 and only received 1 but money was deducted for 2.",1
CTM&reg; Infants Elastic Clip-End 1 Inch Solid Suspenders,I bought these for my son to complete his Gnome Halloween costume. They worked great! Also we used them after to help keep his pants up because he had such a small waist that his pants were too big. Would definitely recommend to anyone!,5
"Britax Roundabout Convertible Car Seat, Cowmooflage","I like the seat cover, both the print and the touch of fabric, but it doesn\'t seem to breathe well in hot summer day. I rarely give 5 stars, so go figure...",4
"Britax Roundabout Convertible Car Seat, Cowmooflage","Well-built, good looking, Britax car seats are high quality, durable and comfy.  And baby seems to like it a lot!",5
"Britax Roundabout Convertible Car Seat, Cowmooflage","We started off with the Graco Snugfit and my son surpassed the weight limit by the time he was 5 months, yes he\'s a big boy. I wish we would have just started off with this car seat. My son is comfortable and loves the cow print.",5
"Britax Roundabout Convertible Car Seat, Cowmooflage","My 16 month old daughter and I were in a wreck, my tahoe flipped and landed upside down, her carseat never moved, she walked away...def. worth the money!",5
"Britax Roundabout Convertible Car Seat, Cowmooflage","This carseat is comfortable, durable and suprisingly light.  It is easy to switch from car to car which I have to do everyday.  I have gotten many compliments on how cute it is too! I would recommend this carseat to anybody.",5
"Britax Roundabout Convertible Car Seat, Jessica",The picture does not do this car sear justice! Absolutely beautiful and incredibly fast shipping!!!! My daughter loves this car seat!!!,5
"Britax Roundabout Convertible Car Seat, Jessica",This chair is wonderful and the shipping was quick.  I was happy on both counts.  I\'d buy from this seller again.  The pattern is beautiful and my daughter is quite comfortable in it!,5
"Britax Roundabout Convertible Car Seat, Jessica","I went for this seat after I found the cheaper, slightly higher rated one at Consumer Reports to be out of production (boy did that company blow it).The seat is great, easy to install and very well built.  The biggest suprise to me was that it was made in the USA (I didn\'t think we could buy any manufactured consumer item that wasn\'t made in Communist China these days).  My daughter loves the seat and adores the pink and flowers on it.  Everything is easy to adjust, the cover comes right off for easy cleaning, changing belt should height adjustments was a piece of cake.A great seat, great ratings at CS and you\'re actually helping workers in the US by buying it.",5
"Britax Roundabout Convertible Car Seat, Jessica","I love this car seat! It has a pretty seat cover that you can change which means I can use it for my next child, even if its a boy. I also love that it has velcro on the seat belt so it holds the belts open to easily put my little girl in. Very easy to adjust seat belts and to switch from car to car since we only have one seat. It\'s definately worth a little extra cash! Plus, who can argue with the safest seat available!?!",5
"Britax Roundabout Convertible Car Seat, Jessica",Great car seat.  Only issue we have with it is the child can loosen the chest part.  I wish someone could invent a part that does not slide easily.  But all in all it\'s a VERY nice car seat.  I highly recommend it!,4
Graco Bumper Jumper in Little Jungle,"My daughter loved this bouncer until she grew and I had to adjust it--I carefully followed the written instructions and the bouncer would not stay adjusted; after I adjusted it and put her back in the bouncer, the strap went right through the buckle and her knees were practically on the floor. I\'ve tried about a dozen times to adjust it, following the product instructions very carefully, and it doesn\'t work.",2
Graco Bumper Jumper in Little Jungle,We are so happy that we returned the one we initially bought at Babies R Us.  This one actually bounces.  Our son loves it and it is pure fun for the whole family.  Highly recommend this one!,5
Graco Bumper Jumper in Little Jungle,"My son loves this jumper. He\'s only 3 months, but spends about 10 minutes at a time jumping. It\'s sturdy, easy to put up, and has a cute little tray for toys too! Great product!",5
Graco Bumper Jumper in Little Jungle,My baby loves this jumper..especially since he hit the 5 month mark he loves to actually jump up and down instead of just swishing back and forth.  The price is great too..didn\'t have to spend close to 100$ for those fancy jumper things.  My only gripe is that since it is hanging you have to figure out a way to get your baby in while the jumper swings around..since it is not stationary.  But its not a major issue.,4
Graco Bumper Jumper in Little Jungle,I purchased this because my 3 month old likes to stand so much. We have to put a blanket in it because he doesn\'t fit it at his age. He likes it fairly well in 20 minute doses. It\'s enough for him to be entertained while I shower. It is easily adjustable. He is 16 pounds and approx 24 inches. Our only complaint is graco just slapped the staps together and we had to put them back together because they were twisted around each other.,4
